query,plan,execution_time (ms)
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_phone, s_comment, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 112, 'Actual Startup Time': 0.007, 'Actual Total Time': 6.54, 'Actual Rows': 40000, 'Actual Loops': 1}",8.067
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_name, s_acctbal, s_comment, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 103, 'Actual Startup Time': 0.008, 'Actual Total Time': 6.672, 'Actual Rows': 40000, 'Actual Loops': 1}",8.221
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_phone, s_acctbal, s_comment, s_suppkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 114, 'Actual Startup Time': 0.006, 'Actual Total Time': 12.552, 'Actual Rows': 40000, 'Actual Loops': 1}",14.09
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_phone, s_name, s_comment, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 113, 'Actual Startup Time': 0.006, 'Actual Total Time': 7.257, 'Actual Rows': 40000, 'Actual Loops': 1}",8.83
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_name, s_acctbal, s_comment, s_suppkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 124, 'Actual Startup Time': 0.006, 'Actual Total Time': 6.324, 'Actual Rows': 40000, 'Actual Loops': 1}",7.801
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_phone, s_acctbal, s_comment, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 118, 'Actual Startup Time': 0.007, 'Actual Total Time': 6.334, 'Actual Rows': 40000, 'Actual Loops': 1}",7.951
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_name, s_acctbal, s_comment, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 128, 'Actual Startup Time': 0.005, 'Actual Total Time': 6.507, 'Actual Rows': 40000, 'Actual Loops': 1}",8.01
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_acctbal, s_comment, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 140, 'Actual Startup Time': 0.006, 'Actual Total Time': 6.224, 'Actual Rows': 40000, 'Actual Loops': 1}",7.732
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_comment, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 138, 'Actual Startup Time': 0.006, 'Actual Total Time': 6.209, 'Actual Rows': 40000, 'Actual Loops': 1}",7.7
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_phone, s_name, s_acctbal, s_comment, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 119, 'Actual Startup Time': 0.006, 'Actual Total Time': 6.17, 'Actual Rows': 40000, 'Actual Loops': 1}",7.732
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_acctbal, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 81, 'Actual Startup Time': 0.007, 'Actual Total Time': 6.282, 'Actual Rows': 40000, 'Actual Loops': 1}",7.968
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_acctbal, s_comment, s_suppkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 140, 'Actual Startup Time': 0.007, 'Actual Total Time': 6.246, 'Actual Rows': 40000, 'Actual Loops': 1}",7.778
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_acctbal, s_comment, s_suppkey, s_nationkey from supplier ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'supplier', 'Alias': 'supplier', 'Startup Cost': 0.0, 'Total Cost': 1286.0, 'Plan Rows': 40000, 'Plan Width': 144, 'Actual Startup Time': 0.006, 'Actual Total Time': 6.329, 'Actual Rows': 40000, 'Actual Loops': 1}",7.828
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_address from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 26, 'Actual Startup Time': 0.702, 'Actual Total Time': 428.824, 'Actual Rows': 300000, 'Actual Loops': 1}",443.773
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_name from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 19, 'Actual Startup Time': 0.006, 'Actual Total Time': 38.716, 'Actual Rows': 300000, 'Actual Loops': 1}",49.708
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_custkey from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 4, 'Actual Startup Time': 0.006, 'Actual Total Time': 38.893, 'Actual Rows': 300000, 'Actual Loops': 1}",49.878
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_phone from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 16, 'Actual Startup Time': 0.006, 'Actual Total Time': 47.583, 'Actual Rows': 300000, 'Actual Loops': 1}",58.808
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 6, 'Actual Startup Time': 0.007, 'Actual Total Time': 46.13, 'Actual Rows': 300000, 'Actual Loops': 1}",57.222
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 49.549, 'Actual Rows': 300000, 'Actual Loops': 1}",60.836
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_mktsegment from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 11, 'Actual Startup Time': 0.006, 'Actual Total Time': 49.876, 'Actual Rows': 300000, 'Actual Loops': 1}",61.291
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 4, 'Actual Startup Time': 0.007, 'Actual Total Time': 43.226, 'Actual Rows': 300000, 'Actual Loops': 1}",54.21
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_phone, c_custkey from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 20, 'Actual Startup Time': 0.007, 'Actual Total Time': 46.302, 'Actual Rows': 300000, 'Actual Loops': 1}",57.737
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_name from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 23, 'Actual Startup Time': 0.007, 'Actual Total Time': 46.19, 'Actual Rows': 300000, 'Actual Loops': 1}",57.659
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 10, 'Actual Startup Time': 0.007, 'Actual Total Time': 49.948, 'Actual Rows': 300000, 'Actual Loops': 1}",61.374
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_address, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 32, 'Actual Startup Time': 0.008, 'Actual Total Time': 48.087, 'Actual Rows': 300000, 'Actual Loops': 1}",59.384
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_phone, c_mktsegment from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 27, 'Actual Startup Time': 0.007, 'Actual Total Time': 53.72, 'Actual Rows': 300000, 'Actual Loops': 1}",66.152
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_name, c_custkey from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 23, 'Actual Startup Time': 0.008, 'Actual Total Time': 42.636, 'Actual Rows': 300000, 'Actual Loops': 1}",53.968
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_comment from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 77, 'Actual Startup Time': 0.008, 'Actual Total Time': 49.641, 'Actual Rows': 300000, 'Actual Loops': 1}",60.58
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_custkey from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 77, 'Actual Startup Time': 0.008, 'Actual Total Time': 66.983, 'Actual Rows': 300000, 'Actual Loops': 1}",80.835
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_phone from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 89, 'Actual Startup Time': 0.008, 'Actual Total Time': 51.054, 'Actual Rows': 300000, 'Actual Loops': 1}",62.11
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_phone from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 20, 'Actual Startup Time': 0.007, 'Actual Total Time': 46.4, 'Actual Rows': 300000, 'Actual Loops': 1}",57.634
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_name, c_mktsegment from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 34, 'Actual Startup Time': 0.007, 'Actual Total Time': 50.76, 'Actual Rows': 300000, 'Actual Loops': 1}",62.034
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_name, c_mktsegment, c_address from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 56, 'Actual Startup Time': 0.008, 'Actual Total Time': 49.549, 'Actual Rows': 300000, 'Actual Loops': 1}",60.611
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_phone, c_custkey, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 26, 'Actual Startup Time': 0.008, 'Actual Total Time': 55.568, 'Actual Rows': 300000, 'Actual Loops': 1}",68.112
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_name, c_custkey from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 27, 'Actual Startup Time': 0.006, 'Actual Total Time': 45.625, 'Actual Rows': 300000, 'Actual Loops': 1}",56.687
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_mktsegment, c_custkey from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 88, 'Actual Startup Time': 0.007, 'Actual Total Time': 49.761, 'Actual Rows': 300000, 'Actual Loops': 1}",60.705
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_phone, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 26, 'Actual Startup Time': 0.008, 'Actual Total Time': 49.306, 'Actual Rows': 300000, 'Actual Loops': 1}",60.932
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_phone, c_custkey, c_address from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 46, 'Actual Startup Time': 0.007, 'Actual Total Time': 47.236, 'Actual Rows': 300000, 'Actual Loops': 1}",58.747
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_phone, c_mktsegment from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 31, 'Actual Startup Time': 0.007, 'Actual Total Time': 51.368, 'Actual Rows': 300000, 'Actual Loops': 1}",62.574
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_name, c_address from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 118, 'Actual Startup Time': 0.008, 'Actual Total Time': 49.34, 'Actual Rows': 300000, 'Actual Loops': 1}",60.197
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_name, c_comment from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 96, 'Actual Startup Time': 0.008, 'Actual Total Time': 49.856, 'Actual Rows': 300000, 'Actual Loops': 1}",60.753
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_name, c_mktsegment, c_custkey, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 40, 'Actual Startup Time': 0.006, 'Actual Total Time': 48.861, 'Actual Rows': 300000, 'Actual Loops': 1}",59.906
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_mktsegment, c_custkey, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 25, 'Actual Startup Time': 0.007, 'Actual Total Time': 51.625, 'Actual Rows': 300000, 'Actual Loops': 1}",62.762
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_phone, c_custkey, c_address, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 52, 'Actual Startup Time': 0.008, 'Actual Total Time': 48.679, 'Actual Rows': 300000, 'Actual Loops': 1}",59.806
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_phone, c_name, c_mktsegment from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 119, 'Actual Startup Time': 0.008, 'Actual Total Time': 50.573, 'Actual Rows': 300000, 'Actual Loops': 1}",61.722
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_name, c_address, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 124, 'Actual Startup Time': 0.007, 'Actual Total Time': 52.824, 'Actual Rows': 300000, 'Actual Loops': 1}",64.215
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_phone, c_name, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 114, 'Actual Startup Time': 0.008, 'Actual Total Time': 50.369, 'Actual Rows': 300000, 'Actual Loops': 1}",61.415
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_name, c_comment, c_address from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 122, 'Actual Startup Time': 0.007, 'Actual Total Time': 49.776, 'Actual Rows': 300000, 'Actual Loops': 1}",60.975
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_name, c_mktsegment, c_custkey from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 107, 'Actual Startup Time': 0.007, 'Actual Total Time': 49.591, 'Actual Rows': 300000, 'Actual Loops': 1}",60.67
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_comment, c_custkey, c_address, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 109, 'Actual Startup Time': 0.008, 'Actual Total Time': 49.807, 'Actual Rows': 300000, 'Actual Loops': 1}",60.949
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select c_nationkey, c_comment, c_mktsegment, c_acctbal from customer ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10169.0, 'Plan Rows': 300000, 'Plan Width': 94, 'Actual Startup Time': 0.008, 'Actual Total Time': 50.038, 'Actual Rows': 300000, 'Actual Loops': 1}",61.025
