query,plan,execution_time (ms),tables
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select n_nationkey from nation ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""nation"", ""Alias"": ""nation"", ""Startup Cost"": 0.0, ""Total Cost"": 1.25, ""Plan Rows"": 25, ""Plan Width"": 4}}",0.041,"[""nation""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        right join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 6021.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 6021.0)""}]}]}]}}",45107.994,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        left join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 6021.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 6021.0)""}]}]}]}}",45774.837,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        inner join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 6021.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 6021.0)""}]}]}]}}",46103.617,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        right join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 9007.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 9007.0)""}]}]}]}}",41965.381,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        left join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 9007.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 9007.0)""}]}]}]}}",41579.493,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        inner join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 9007.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 9007.0)""}]}]}]}}",41963.374,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        right join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 11980.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 11980.0)""}]}]}]}}",39079.649,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        left join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 11980.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 11980.0)""}]}]}]}}",39114.663,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        inner join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 11980.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 11980.0)""}]}]}]}}",38984.749,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        right join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 14957.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 14957.0)""}]}]}]}}",36701.577,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        left join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 14957.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 14957.0)""}]}]}]}}",36690.441,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        inner join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 14957.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 14957.0)""}]}]}]}}",36751.265,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        right join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 18008.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 18008.0)""}]}]}]}}",33576.988,"[""partsupp"", ""lineitem""]"
